index,timestamp,segment,target,holiday,target_change_points,target_diff_1,target_diff_2,target_lag_1,target_lag_14,target_lag_180,target_lag_30,target_lag_365,target_lag_7,target_lag_90,target_mad,target_max,target_mean,target_median,target_min,target_minmax_diff,target_q_0.25,target_q_0.50,target_q_0.75,target_q_0.90,target_q_0.95,target_std,target_sum,target_trend
0,2011-01-29,STORE_2_555,18.0,0,0,,,,,,,,,,0.0,18.0,18.0,18.0,18.0,0.0,0.09231426131890731,0.09231426131890731,0.09231426131890731,0.09231426131890731,0.09231426131890731,0.0,18.0,28.15726300974289
1,2011-01-30,STORE_2_555,37.99999999999999,0,0,0.08377699773677393,,0.09231426131890731,,,,,,,10.0,38.0,28.0,28.0,18.0,20.0,0.1132585107531008,0.13420276018729427,0.15514700962148775,0.16771355928200385,0.17190240916884253,14.142135623730951,56.0,28.167196531249957
2,2011-01-31,STORE_2_555,14.0,0,0,-0.10266234189714771,-0.18643933963392162,0.17609125905568124,,,,,,,9.777777777777777,38.0,23.333333333333332,18.0,14.0,24.0,0.08287158923872043,0.09231426131890731,0.13420276018729427,0.15933585950832646,0.16771355928200385,12.858201014657274,70.0,28.177130052757022
3,2011-02-01,STORE_2_555,22.000000000000007,0,0,0.036983566253169994,0.1396459081503177,0.07342891715853353,,,,,,,7.5,38.0,23.0,20.0,14.0,24.0,0.08759292527881386,0.10136337236530542,0.12683217732269794,0.15638762636248793,0.16623944270908456,10.519822558706334,92.0,28.187063574264087
4,2011-02-02,STORE_2_555,31.0,0,0,0.038157701992714746,0.0011741357395447516,0.11041248341170352,,,,,,,7.92,38.0,24.6,22.0,14.0,24.0,0.09231426131890731,0.11041248341170352,0.14857018540441827,0.16508282959517606,0.17058704432542865,9.787747442593725,123.0,28.196997095771152
5,2011-02-03,STORE_2_555,34.99999999999999,0,0,0.01593920110144781,-0.022218500891266937,0.14857018540441827,,,,,,,8.333333333333334,38.0,26.333333333333332,26.5,14.0,24.0,0.09683881684210636,0.1294913344080609,0.16052458623050414,0.17030032278077367,0.17319579091822745,9.72967967955095,158.0,28.206930617278218
6,2011-02-04,STORE_2_555,22.000000000000007,0,0,-0.054096903094162554,-0.07003610419561036,0.16450938650586608,,,,,,,7.673469387755103,38.0,25.714285714285715,22.0,14.0,24.0,0.10136337236530542,0.11041248341170352,0.15653978595514217,0.16914213552579216,0.17261669729073667,9.031690238899282,180.0,28.216864138785283
7,2011-02-05,STORE_2_555,49.0,0,0,0.10568393731556154,0.1597808404097241,0.11041248341170352,,,,,0.09231426131890731,,9.625,49.0,28.625,26.5,14.0,35.0,0.10588792788850447,0.1294913344080609,0.16740485464331986,0.18809280755715638,0.2020946141422107,11.734412152785012,229.0,28.22679766029235
8,2011-02-06,STORE_2_555,40.00000000000001,0,0,-0.03245202378113793,-0.13813596109669946,0.21609642072726507,,,,,0.17609125905568124,,9.679012345679013,49.0,29.88888888888889,31.0,14.0,35.0,0.11041248341170352,0.14857018540441827,0.17609125905568124,0.19013480170235472,0.2031156112148099,11.612971674429895,269.0,28.236731181799414
9,2011-02-07,STORE_2_555,32.0,0,0,-0.031034233739968775,0.0014177900411691535,0.18364439694612714,,,,,0.07342891715853353,,8.879999999999999,49.0,30.1,31.5,14.0,35.0,0.11041248341170352,0.15059017430528832,0.17319579091822745,0.18688959932424093,0.20149301002575296,10.969148655306947,301.0,28.24666470330648
10,2011-02-08,STORE_2_555,27.000000000000004,0,0,-0.020586530781777496,0.01044770295819128,0.15261016320615836,,,,,0.11041248341170352,,8.3801652892562,49.0,29.818181818181817,31.0,14.0,35.0,0.11041248341170352,0.14857018540441827,0.17030032278077367,0.18364439694612714,0.1998704088366961,10.44814033039547,328.0,28.256598224813544
11,2011-02-09,STORE_2_555,29.0,0,0,0.008352074364765871,0.028938605146543367,0.13202363242438087,,,,,0.14857018540441827,,7.75,49.0,29.75,30.0,14.0,35.0,0.11041248341170352,0.14447294609678252,0.16740485464331986,0.18288908315708255,0.1982478076476392,9.964710459689963,357.0,28.266531746320638
12,2011-02-10,STORE_2_555,23.0,0,0,-0.025554104472388164,-0.033906178837154036,0.14037570678914674,,,,,0.16450938650586608,,7.633136094674556,49.0,29.23076923076923,29.0,14.0,35.0,0.11041248341170352,0.14037570678914674,0.16450938650586608,0.18213376936803796,0.19662520645858225,9.72242979021402,380.0,28.276465267827703
13,2011-02-11,STORE_2_555,40.00000000000001,0,0,0.06882279462936856,0.09437689910175673,0.11482160231675857,,,,,0.11041248341170352,,7.857142857142857,49.0,30.0,30.0,14.0,35.0,0.1115147631379673,0.14447294609678252,0.17319579091822745,0.18364439694612714,0.1950026052695254,9.774377808252632,420.0,28.28639878933477
14,2011-02-12,STORE_2_555,54.0,0,0,0.04948536307991827,-0.019337431549450293,0.18364439694612714,0.09231426131890731,,,,0.21609642072726507,,8.906666666666666,54.0,31.6,31.0,14.0,40.0,0.11261704286423105,0.14857018540441827,0.17986782800090417,0.2031156112148099,0.22120642251689915,11.274497137978514,474.0,28.296332310841834
15,2011-02-13,STORE_2_555,43.0,0,0,-0.038396390914305994,-0.08788175399422427,0.2331297600260454,0.17609125905568124,,,,0.18364439694612714,,9.1015625,54.0,32.3125,31.5,14.0,40.0,0.1137193225904948,0.15059017430528832,0.18364439694612714,0.20541489491950224,0.22035475555196016,11.258885380000988,517.0,28.3062658323489
16,2011-02-14,STORE_2_555,21.000000000000004,0,0,-0.0887752271262859,-0.0503788362119799,0.1947333691117394,0.07342891715853353,,,,0.15261016320615836,,9.155709342560554,54.0,31.647058823529413,31.0,14.0,40.0,0.11041248341170352,0.14857018540441827,0.18364439694612714,0.20327858975794968,0.2195030885870211,11.24133653347428,538.0,28.316199353855964
17,2011-02-15,STORE_2_555,17.0,0,0,-0.01828878571230974,0.07048644141397616,0.10595814198545352,0.11041248341170352,,,,0.13202363242438087,,9.388888888888891,54.0,30.833333333333332,30.0,14.0,40.0,0.11041248341170352,0.14447294609678252,0.18175611247351567,0.20114228459639713,0.2186514216220821,11.439097043756146,555.0,28.32613287536303
18,2011-02-16,STORE_2_555,27.000000000000004,0,0,0.04435427615123709,0.06264306186354683,0.08766935627314378,0.14857018540441827,,,,0.14037570678914674,,9.085872576177286,54.0,30.63157894736842,29.0,14.0,40.0,0.11041248341170352,0.14037570678914674,0.17986782800090417,0.19900597943484452,0.21779975465714307,11.151534654306502,582.0,28.336066396870095
19,2011-02-17,STORE_2_555,22.000000000000007,0,0,-0.02161114901267734,-0.06596542516391443,0.13202363242438087,0.16450938650586608,,,,0.11482160231675857,,9.02,54.0,30.2,28.0,14.0,40.0,0.11041248341170352,0.1361996696067638,0.1779795435282927,0.196869674273292,0.21694808769220408,11.024374907688108,604.0,28.34599991837716
