index,timestamp,segment,target,holiday,target_change_points,target_diff_1,target_diff_2,target_lag_1,target_lag_14,target_lag_180,target_lag_30,target_lag_365,target_lag_7,target_lag_90,target_mad,target_max,target_mean,target_median,target_min,target_minmax_diff,target_q_0.25,target_q_0.50,target_q_0.75,target_q_0.90,target_q_0.95,target_std,target_sum,target_trend
0,2011-01-29,STORE_2_714,18.0,0,0,,,,,,,,,,0.0,18.0,18.0,18.0,18.0,0.0,0.08432088570003587,0.08432088570003587,0.08432088570003587,0.08432088570003587,0.08432088570003587,0.0,18.0,24.224864073020257
1,2011-01-30,STORE_2_714,17.0,0,0,-0.004278797979274981,,0.08432088570003587,,,,,,,0.5,18.0,17.5,17.5,17.0,1.0,0.08111178721557964,0.08218148671039838,0.08325118620521713,0.08389300590210838,0.08410694580107213,0.7071067811865476,35.0,24.21586980406184
2,2011-01-31,STORE_2_714,10.0,0,0,-0.031193520182943905,-0.026914722203668924,0.0800420877207609,,,,,,,3.3333333333333335,18.0,15.0,17.0,10.0,8.0,0.06444532762928894,0.0800420877207609,0.08218148671039838,0.08346512610418087,0.08389300590210838,4.358898943540674,45.0,24.206875535103393
3,2011-02-01,STORE_2_714,14.999999999999998,0,0,0.02250734099785124,0.053700861180795145,0.04884856753781699,,,,,,,2.5,18.0,15.0,16.0,10.0,8.0,0.06572907328620542,0.07569899812821457,0.08111178721557964,0.08303724630625338,0.08367906600314462,3.559026084010437,60.0,24.197881266144975
4,2011-02-02,STORE_2_714,6.999999999999993,0,0,-0.03659380227645631,-0.05910114327430755,0.07135590853566823,,,,,,,3.9200000000000004,18.0,13.4,15.0,7.0,11.0,0.04884856753781699,0.07135590853566823,0.0800420877207609,0.08260936650832588,0.08346512610418087,4.722287581247038,67.0,24.18888699718653
5,2011-02-03,STORE_2_714,13.000000000000002,0,0,0.027730341945151255,0.06432414422160757,0.03476210625921192,,,,,,,3.3333333333333335,18.0,13.333333333333334,14.0,7.0,11.0,0.05225953770445353,0.0669241783700157,0.07787054292448772,0.08218148671039838,0.08325118620521713,4.226897995772629,80.0,24.17989272822811
6,2011-02-04,STORE_2_714,24.000000000000004,0,0,0.04665202122070486,0.018921679275553605,0.06249244820436317,,,,,,,4.163265306122449,24.0,14.857142857142858,15.0,7.0,17.0,0.05567050787109008,0.07135590853566823,0.08218148671039838,0.09425031919004874,0.10169739430755836,5.5805785670356025,104.0,24.170898459269694
7,2011-02-05,STORE_2_714,30.0,0,0,0.023481095849522876,-0.023170925371181983,0.10914446942506803,,,,,0.08432088570003587,,5.5,30.0,16.75,16.0,7.0,23.0,0.05908147803772663,0.07569899812821457,0.0905267816312939,0.11618879817992489,0.12440718172725788,7.44023809142845,134.0,24.161904190311247
8,2011-02-06,STORE_2_714,30.0,0,0,0.0,-0.023481095849522876,0.1326255652745909,,,,,0.0800420877207609,,6.518518518518518,30.0,18.22222222222222,17.0,7.0,23.0,0.06249244820436317,0.0800420877207609,0.10914446942506803,0.1326255652745909,0.1326255652745909,8.242842012585493,164.0,24.15290992135283
9,2011-02-07,STORE_2_714,23.0,0,0,-0.027521073651262953,-0.027521073651262953,0.1326255652745909,,,,,0.04884856753781699,,6.440000000000002,30.0,18.7,17.5,7.0,23.0,0.06470831328718943,0.08218148671039838,0.10813447497463301,0.1326255652745909,0.1326255652745909,7.916929820187733,187.0,24.143915652394384
10,2011-02-08,STORE_2_714,15.999999999999998,0,0,-0.02938377768520964,-0.0018627040339466855,0.10510449162332795,,,,,0.07135590853566823,,6.033057851239669,30.0,18.454545454545453,17.0,7.0,23.0,0.0669241783700157,0.0800420877207609,0.10712448052419798,0.1326255652745909,0.1326255652745909,7.554649381190849,203.0,24.134921383435966
11,2011-02-09,STORE_2_714,12.0,0,0,-0.017728766960431575,0.011655010724778064,0.07572071393811831,,,,,0.03476210625921192,,5.902777777777779,30.0,17.916666666666668,16.5,7.0,23.0,0.06136732289769406,0.0778814008294396,0.10611448607376298,0.13027745568963864,0.1326255652745909,7.440165361472863,215.0,24.12592711447752
12,2011-02-10,STORE_2_714,15.999999999999998,0,0,0.017728766960431575,0.03545753392086315,0.05799194697768674,,,,,0.06249244820436317,,5.562130177514794,30.0,17.76923076923077,16.0,7.0,23.0,0.06249244820436317,0.07572071393811831,0.10510449162332795,0.12792934610468634,0.1326255652745909,7.143223433831608,231.0,24.116932845519102
13,2011-02-11,STORE_2_714,24.000000000000004,0,0,0.033423755486949716,0.01569498852651814,0.07572071393811831,,,,,0.10914446942506803,,5.704081632653064,30.0,18.214285714285715,16.5,7.0,23.0,0.06470831328718943,0.0778814008294396,0.10813447497463301,0.12558123651973407,0.1326255652745909,7.062126193550097,255.0,24.107938576560684
14,2011-02-12,STORE_2_714,36.0,0,0,0.0457574905606751,0.012333735073725385,0.10914446942506803,0.08432088570003587,,,,0.1326255652745909,,6.74666666666667,36.0,19.4,17.0,7.0,29.0,0.0669241783700157,0.0800420877207609,0.10914446942506803,0.1326255652745909,0.13930848368793655,8.209750300709517,291.0,24.09894430760224
15,2011-02-13,STORE_2_714,31.999999999999996,0,0,-0.014723256820706354,-0.060480747381381456,0.15490195998574313,0.0800420877207609,,,,0.1326255652745909,,7.2109375,36.0,20.1875,17.5,7.0,29.0,0.06914004345284197,0.08218148671039838,0.11501474338744874,0.13640213421981384,0.14385951737021335,8.534000624951153,323.0,24.08995003864382
16,2011-02-14,STORE_2_714,15.999999999999998,0,0,-0.06445798922691846,-0.04973473240621211,0.14017870316503678,0.04884856753781699,,,,0.10510449162332795,,6.989619377162629,36.0,19.941176470588236,17.0,7.0,29.0,0.07135590853566823,0.0800420877207609,0.10914446942506803,0.13564682043076925,0.14312335452917804,8.325192101652176,339.0,24.080955769685374
17,2011-02-15,STORE_2_714,14.999999999999998,0,0,-0.0043648054024500865,0.06009318382446838,0.07572071393811831,0.07135590853566823,,,,0.07572071393811831,,6.814814814814816,36.0,19.666666666666668,16.5,7.0,29.0,0.07135590853566823,0.0778814008294396,0.10914446942506803,0.13489150664172467,0.1423871916881427,8.16016147475757,354.0,24.071961500726957
18,2011-02-16,STORE_2_714,19.0,0,0,0.017202030107622307,0.021566835510072394,0.07135590853566823,0.03476210625921192,,,,0.05799194697768674,,6.481994459833796,36.0,19.63157894736842,17.0,7.0,29.0,0.07135590853566823,0.0800420877207609,0.10914446942506803,0.13413619285268008,0.14165102884710737,7.931726211976457,373.0,24.06296723176851
