index,timestamp,segment,target,holiday,target_change_points,target_diff_1,target_diff_2,target_lag_1,target_lag_14,target_lag_180,target_lag_30,target_lag_365,target_lag_7,target_lag_90,target_mad,target_max,target_mean,target_median,target_min,target_minmax_diff,target_q_0.25,target_q_0.50,target_q_0.75,target_q_0.90,target_q_0.95,target_std,target_sum,target_trend
0,2011-01-29,STORE_2_085,3.000000000000001,0,0,,,,,,,,,,0.0,3.0,3.0,3.0,3.0,0.0,0.03571555226653452,0.03571555226653452,0.03571555226653452,0.03571555226653452,0.03571555226653452,0.0,3.0,4.0680251723104845
1,2011-01-30,STORE_2_085,8.0,0,0,0.05368485896277634,,0.03571555226653452,,,,,,,2.5,8.0,5.5,5.5,3.0,5.0,0.049136767007228604,0.0625579817479227,0.07597919648861677,0.08403192533303323,0.08671616828117204,3.5355339059327378,11.0,4.054895329423374
2,2011-01-31,STORE_2_085,0.0,0,0,-0.08940041122931086,-0.1430852701920872,0.08940041122931086,,,,,,,2.888888888888889,8.0,3.6666666666666665,3.0,0.0,8.0,0.01785777613326726,0.03571555226653452,0.0625579817479227,0.07866343943675559,0.08403192533303322,4.041451884327381,11.0,4.0417654865362636
3,2011-02-01,STORE_2_085,3.000000000000001,0,0,0.03571555226653452,0.1251159634958454,0.0,,,,,,,2.25,8.0,3.5,3.0,0.0,8.0,0.02678666419990089,0.03571555226653452,0.049136767007228604,0.07329495354047796,0.0813476823848944,3.3166247903554,14.0,4.028635643649153
4,2011-02-02,STORE_2_085,0.0,0,0,-0.03571555226653452,-0.07143110453306904,0.03571555226653452,,,,,,,2.2399999999999998,8.0,2.8,3.0,0.0,8.0,0.0,0.03571555226653452,0.03571555226653452,0.06792646764420032,0.07866343943675558,3.2710854467592254,14.0,4.0155058007620426
5,2011-02-03,STORE_2_085,7.0,0,0,0.0791812460476248,0.11489679831415933,0.0,,,,,,,2.6666666666666665,8.0,3.5,3.0,0.0,8.0,0.00892888806663363,0.03571555226653452,0.06831482260235223,0.08429082863846783,0.08684561993388934,3.391164991562634,21.0,4.002375957874932
6,2011-02-04,STORE_2_085,4.0,0,0,-0.03218468337140124,-0.11136592941902604,0.0791812460476248,,,,,,,2.3673469387755106,8.0,3.5714285714285716,3.0,0.0,8.0,0.01785777613326726,0.03571555226653452,0.06308890436192419,0.08326891212029923,0.08633466167480504,3.101458950082625,25.0,3.9892461149878216
7,2011-02-05,STORE_2_085,5.000000000000001,0,0,0.010995384301463192,0.04318006767286443,0.04699656267622356,,,,,0.03571555226653452,,2.25,8.0,3.75,3.5,0.0,8.0,0.02678666419990089,0.04135605747137904,0.06328927174517127,0.08224699560213061,0.08582370341572074,2.9154759474226504,30.0,3.976116272100711
8,2011-02-06,STORE_2_085,3.000000000000001,0,0,-0.022276394711152232,-0.033271779012615424,0.057991946977686754,,,,,0.08940041122931086,,2.0740740740740744,8.0,3.6666666666666665,3.0,0.0,8.0,0.03571555226653452,0.03571555226653452,0.057991946977686754,0.08122507908396202,0.08531274515663644,2.7386127875258306,33.0,3.9629864292136006
9,2011-02-07,STORE_2_085,7.0,0,0,0.04346569378109028,0.06574208849224251,0.03571555226653452,,,,,0.0,,2.2,8.0,4.0,3.5,0.0,8.0,0.03571555226653452,0.04135605747137904,0.07388392128014029,0.0802031625657934,0.08480178689755212,2.788866755113585,40.0,3.94985658632649
