index,timestamp,segment,target,holiday,target_change_points,target_diff_1,target_diff_2,target_lag_1,target_lag_14,target_lag_180,target_lag_30,target_lag_365,target_lag_7,target_lag_90,target_mad,target_max,target_mean,target_median,target_min,target_minmax_diff,target_q_0.25,target_q_0.50,target_q_0.75,target_q_0.90,target_q_0.95,target_std,target_sum,target_trend
0,2011-01-29,STORE_2_681,14.0,0,0,,,,,,,,,,0.0,14.0,14.0,14.0,14.0,0.0,0.02842192822819294,0.02842192822819294,0.02842192822819294,0.02842192822819294,0.02842192822819294,0.0,14.0,18.209227355194695
1,2011-01-30,STORE_2_681,10.0,0,0,-0.007932539836581185,,0.02842192822819294,,,,,,,2.0,14.0,12.0,12.0,10.0,4.0,0.02247252335075705,0.024455658309902345,0.026438793269047644,0.027628674244534822,0.02802530123636388,2.8284271247461903,24.0,18.211538175430416
2,2011-01-31,STORE_2_681,9.0,0,0,-0.0020059826975986107,0.005926557138982574,0.020489388391611754,,,,,,,2.0,14.0,11.0,10.0,9.0,5.0,0.01948639704281245,0.020489388391611754,0.024455658309902345,0.0268354202608767,0.027628674244534822,2.6457513110645907,33.0,18.21384899566613
3,2011-02-01,STORE_2_681,5.0,0,0,-0.008117890222179458,-0.006111907524580847,0.018483405694013143,,,,,,,2.5,14.0,9.5,9.5,5.0,9.0,0.01645393313846828,0.01948639704281245,0.02247252335075705,0.026042166277218587,0.027232047252705758,3.696845502136472,38.0,18.216159815901843
4,2011-02-02,STORE_2_681,6.0,0,0,0.0020437425099862835,0.010161632732165742,0.010365515471833685,,,,,,,2.6399999999999997,14.0,8.8,9.0,5.0,9.0,0.012409257981819969,0.018483405694013143,0.020489388391611754,0.025248912293560466,0.0268354202608767,3.5637059362410923,44.0,18.218470636137564
5,2011-02-03,STORE_2_681,7.0,0,0,0.002034169910453111,-9.572599533172466e-06,0.012409257981819969,,,,,,,2.5,14.0,8.5,8.0,5.0,9.0,0.012917800459433247,0.016463416793143112,0.019987892717212102,0.024455658309902345,0.026438793269047644,3.271085446759225,51.0,18.220781456373278
6,2011-02-04,STORE_2_681,18.0,0,0,0.02176874476217165,0.019734574851718537,0.01444342789227308,,,,,,,3.5510204081632653,18.0,9.857142857142858,9.0,5.0,13.0,0.013426342937046525,0.018483405694013143,0.024455658309902345,0.03153802599869366,0.03387509932656919,4.6700667885506535,69.0,18.22309227660899
7,2011-02-05,STORE_2_681,19.0,0,0,0.0019259210360384263,-0.019842823726133222,0.03621217265444473,,,,,0.02842192822819294,,4.5,19.0,11.0,9.5,5.0,14.0,0.013934885414659802,0.01948639704281245,0.030369489334755886,0.03678994896525625,0.037464021327869704,5.398412465054624,88.0,18.225403096844705
8,2011-02-06,STORE_2_681,26.000000000000004,0,0,0.013247481878618059,0.011321560842579632,0.038138093690483155,,,,,0.020489388391611754,,5.851851851851851,26.0,12.666666666666666,10.0,5.0,21.0,0.01444342789227308,0.020489388391611754,0.03621217265444473,0.04078759006620677,0.04608658281765399,7.106335201775948,114.0,18.227713917080425
9,2011-02-07,STORE_2_681,15.0,0,0,-0.021002946575380346,-0.03425042845399841,0.05138557556910121,,,,,0.018483405694013143,,5.499999999999999,26.0,12.9,12.0,5.0,21.0,0.015453422342708096,0.024455658309902345,0.034754786739263764,0.03946284187834496,0.045424208723723075,6.740425308044985,129.0,18.23002473731614
10,2011-02-08,STORE_2_681,8.0,0,0,-0.013914514535033295,0.007088432040347051,0.030382628993720868,,,,,0.010365515471833685,,5.404958677685951,26.0,12.454545454545455,10.0,5.0,21.0,0.015455771175480327,0.020489388391611754,0.0332974008240828,0.038138093690483155,0.044761834629792184,6.562981584061262,137.0,18.232335557551853
11,2011-02-09,STORE_2_681,7.0,0,0,-0.002024686566414493,0.011889827968618802,0.016468114458687573,,,,,0.012409257981819969,,5.333333333333333,26.0,12.0,9.5,5.0,21.0,0.01444342789227308,0.01948639704281245,0.031840014908901836,0.037945501586879316,0.04409946053586127,6.452624554114677,144.0,18.234646377787573
12,2011-02-10,STORE_2_681,14.0,0,0,0.01397850033591986,0.016003186902334352,0.01444342789227308,,,,,0.01444342789227308,,5.088757396449704,26.0,12.153846153846153,10.0,5.0,21.0,0.01444342789227308,0.020489388391611754,0.030382628993720868,0.03775290948327547,0.04343708644193036,6.202770266127787,158.0,18.236957198023287
13,2011-02-11,STORE_2_681,20.999999999999996,0,0,0.013542573315343084,-0.00043592702057677554,0.02842192822819294,,,,,0.03621217265444473,,5.3571428571428585,26.0,12.785714285714286,12.0,5.0,21.0,0.014949599533876704,0.024455658309902345,0.034754786739263764,0.04081657918762017,0.045261877452483834,6.4112709819813105,179.0,18.239268018259
14,2011-02-12,STORE_2_681,22.999999999999996,0,0,0.0037929890171390923,-0.009749584298203991,0.04196450154353602,0.02842192822819294,,,,0.038138093690483155,,5.635555555555555,26.0,13.466666666666667,14.0,5.0,21.0,0.015455771175480327,0.02842192822819294,0.037175133172463945,0.044240294953819474,0.04744591606320294,6.7174258108154445,202.0,18.241578838494714
15,2011-02-13,STORE_2_681,22.999999999999996,0,0,0.0,-0.0037929890171390923,0.045757490560675115,0.020489388391611754,,,,0.05138557556910121,,5.8203125,26.0,14.0625,14.0,5.0,21.0,0.01596194281708395,0.02842192822819294,0.039094695653746375,0.045757490560675115,0.04716451181278164,6.913453068715613,225.0,18.243889658730435
16,2011-02-14,STORE_2_681,12.0,0,0,-0.021283721177474537,-0.021283721177474537,0.045757490560675115,0.018483405694013143,,,,0.030382628993720868,,5.591695501730104,26.0,13.941176470588236,14.0,5.0,21.0,0.016468114458687573,0.02842192822819294,0.038138093690483155,0.045757490560675115,0.04688310756236033,6.712586947623976,237.0,18.24620047896615
17,2011-02-15,STORE_2_681,4.0,0,0,-0.016161659542425672,0.005122061635048865,0.02447376938320058,0.010365515471833685,,,,0.016468114458687573,,5.833333333333333,26.0,13.38888888888889,13.0,4.0,22.0,0.014949599533876704,0.02644784880569676,0.03765661343147355,0.045757490560675115,0.046601703311939024,6.920888151852875,241.0,18.248511299201862
18,2011-02-16,STORE_2_681,9.0,0,0,0.010171295853238237,0.02633295539566391,0.008312109840774906,0.012409257981819969,,,,0.01444342789227308,,5.745152354570638,26.0,13.157894736842104,12.0,4.0,22.0,0.015455771175480327,0.02447376938320058,0.037175133172463945,0.045757490560675115,0.04632029906151771,6.80084274103615,250.0,18.250822119437583
19,2011-02-17,STORE_2_681,14.0,0,0,0.009938522534179796,-0.00023277331905844148,0.018483405694013143,0.01444342789227308,,,,0.02842192822819294,,5.5,26.0,13.2,13.0,4.0,22.0,0.01596194281708395,0.02644784880569676,0.03669365291345433,0.045757490560675115,0.04603889481109642,6.62213195118818,264.0,18.253132939673296
20,2011-02-18,STORE_2_681,17.0,0,0,0.00585574464905211,-0.004082777885127686,0.02842192822819294,0.03621217265444473,,,,0.04196450154353602,,5.4104308390022675,26.0,13.380952380952381,14.0,4.0,22.0,0.016468114458687573,0.02842192822819294,0.03621217265444473,0.045757490560675115,0.045757490560675115,6.507504825016964,281.0,18.25544375990901
21,2011-02-19,STORE_2_681,14.0,0,0,-0.00585574464905211,-0.01171148929810422,0.03427767287724505,0.038138093690483155,,,,0.045757490560675115,,5.1900826446281,26.0,13.409090909090908,14.0,4.0,22.0,0.016971937267518965,0.02842192822819294,0.03572854771014481,0.04537819165896122,0.045757490560675115,6.352045721536082,295.0,18.257754580144724
22,2011-02-20,STORE_2_681,19.0,0,0,0.009716165462290215,0.015571910111342326,0.02842192822819294,0.05138557556910121,,,,0.045757490560675115,,5.175803402646503,26.0,13.652173913043478,14.0,4.0,22.0,0.017475760076350356,0.02842192822819294,0.037175133172463945,0.0449988927572473,0.045757490560675115,6.314548106282924,314.0,18.260065400380444
23,2011-02-21,STORE_2_681,22.999999999999996,1,0,0.007619396870191961,-0.0020967685920982547,0.038138093690483155,0.030382628993720868,,,,0.02447376938320058,,5.298611111111112,26.0,14.041666666666666,14.0,4.0,22.0,0.01797958288518175,0.02842192822819294,0.038138093690483155,0.045757490560675115,0.045757490560675115,6.463806703595743,337.0,18.262376220616158
24,2011-02-22,STORE_2_681,15.0,0,0,-0.015374861566954248,-0.022994258437146208,0.045757490560675115,0.016468114458687573,,,,0.008312109840774906,,5.1296,26.0,14.08,14.0,4.0,22.0,0.018483405694013143,0.02842192822819294,0.038138093690483155,0.045757490560675115,0.045757490560675115,6.330613451054066,352.0,18.26468704085187
25,2011-02-23,STORE_2_681,22.0,0,0,0.013482507889249363,0.02885736945620361,0.030382628993720868,0.01444342789227308,,,,0.018483405694013143,,5.260355029585799,26.0,14.384615384615385,14.0,4.0,22.0,0.018483405694013143,0.02842192822819294,0.038138093690483155,0.045757490560675115,0.045757490560675115,6.394228166569743,374.0,18.266997861087592
26,2011-02-24,STORE_2_681,12.0,0,0,-0.019391367499769652,-0.032873875389019015,0.04386513688297023,0.02842192822819294,,,,0.02842192822819294,,5.144032921810701,26.0,14.296296296296296,14.0,4.0,22.0,0.018483405694013143,0.02842192822819294,0.038138093690483155,0.045757490560675115,0.045757490560675115,6.286828813019846,386.0,18.269308681323306
